zipcode,centile,superzip,rank,city,state,adultpop,households,college,income,zip_code,latitude,longitude,city,state,county
94074,91.69372,0,,San Gregorio,CA,240,93,37.50%,123.8742,4106,43.627364,-70.289248,South Portland,ME,Cumberland
2032,91.69291,0,1257,East Walpole,MA,2691,1044,43.63%,113.3022,4107,43.595512,-70.239559,Cape Elizabeth,ME,Cumberland
91784,91.68787,0,1258,Upland,CA,15692,6807,43.26%,113.9207,4108,43.662809,-70.188442,Peaks Island,ME,Cumberland
30269,91.67786,0,1259,Peachtree City,GA,20770,9196,45.47%,110.0267,4109,43.678339,-70.198742,Portland,ME,Cumberland
4108,91.67198,0,1260,Peaks Island,ME,633,220,57.35%,89.52091,4110,43.759021,-70.199307,Cumberland Foreside,ME,Cumberland
81632,91.67037,0,1261,Edwards,CO,5265,1831,47.08%,107.1957,4112,44.408078,-70.470703,Portland,ME,Cumberland
31522,91.66586,0,1262,Saint Simons Island,GA,11176,4338,51.69%,99.22199,4116,44.408078,-70.470703,South Portland,ME,Cumberland
6013,91.66127,0,1263,Burlington,CT,5524,2444,43.07%,114.0776,4122,44.408078,-70.470703,Portland,ME,Cumberland
10567,91.65658,0,1264,Cortlandt Manor,NY,11562,4770,39.93%,119.4702,4123,44.408078,-70.470703,Portland,ME,Cumberland
6442,91.65285,0,1265,Ivoryton,CT,2007,807,45.59%,109.6946,4124,44.408078,-70.470703,Portland,ME,Cumberland
60490,91.65075,0,1266,Bolingbrook,IL,5666,2481,42.87%,114.3758,4210,44.087422,-70.243848,Auburn,ME,Androscoggin
75075,91.64275,0,1267,Plano,TX,23478,10046,49.51%,102.916,4211,44.197009,-70.239485,Auburn,ME,Androscoggin
80908,91.63461,0,1268,Colorado Springs,CO,6181,2742,48.50%,104.642,4212,44.197009,-70.239485,Auburn,ME,Androscoggin
7042,91.62782,0,1269,Montclair,NJ,18558,6566,49.99%,102.0556,4216,44.56816,-70.704051,Andover,ME,Oxford
78734,91.62024,0,1270,Austin,TX,9059,3752,47.47%,106.3968,4217,44.428414,-70.770035,Bethel,ME,Oxford
68526,91.61755,0,1271,Lincoln,NE,713,326,50.63%,100.8604,4219,44.265009,-70.587095,Bryant Pond,ME,Oxford
7717,91.61688,0,1272,Avon by the Sea,NJ,1746,531,48.00%,105.3991,4220,44.326165,-70.381112,Buckfield,ME,Oxford
8827,91.61564,0,1273,Hampton,NJ,2762,1155,41.20%,117.1047,4221,44.38575,-70.311314,Canton,ME,Oxford
60561,91.61034,0,1274,Darien,IL,16555,6823,43.33%,113.4016,4222,43.968378,-70.184618,Durham,ME,Androscoggin
19086,91.60363,0,1275,Wallingford,PA,7865,3190,50.30%,101.3808,4223,44.023873,-70.285748,Danville,ME,Androscoggin
1922,91.60096,0,1276,Byfield,MA,1866,767,42.98%,113.9639,4224,44.553968,-70.422541,Dixfield,ME,Oxford
46250,91.59721,0,1277,Indianapolis,IN,11821,3975,54.85%,93.49732,4225,44.602705,-70.22651,Dryden,ME,Franklin
80424,91.59256,0,1278,Breckenridge,CO,5094,1386,54.75%,93.56139,4226,44.555618,-70.691857,East Andover,ME,Oxford
63021,91.58162,0,1279,Ballwin,MO,34772,14851,51.69%,98.78003,4227,44.579135,-70.326337,East Dixfield,ME,Franklin
91403,91.56737,0,1280,Sherman Oaks,CA,17175,5271,50.89%,100.0275,4228,44.197009,-70.239485,East Livermore,ME,Androscoggin
22206,91.55882,0,1281,Arlington,VA,13952,3842,59.01%,85.89232,4230,44.062672,-70.327049,East Poland,ME,Androscoggin
3304,91.55374,0,1282,Bow,NH,4556,2044,45.43%,109.2722,4231,44.313283,-70.861797,Stoneham,ME,Oxford
87008,91.55189,0,1283,Cedar Crest,NM,2185,901,51.81%,98.28575,4234,44.617509,-70.182012,East Wilton,ME,Franklin
94530,91.54634,0,1284,El Cerrito,CA,17998,6042,56.23%,90.61407,4236,44.189655,-70.136683,Greene,ME,Androscoggin
35802,91.53719,0,1285,Huntsville,AL,15323,6011,52.62%,96.80032,4237,44.494347,-70.735691,Hanover,ME,Oxford
11507,91.5315,0,1286,Albertson,NY,5425,2184,41.51%,115.8507,4238,44.22564,-70.372831,Hebron,ME,Oxford
97212,91.52549,0,1287,Portland,OR,16490,5507,55.12%,92.35448,4239,44.541508,-70.208556,Jay,ME,Franklin
8840,91.51788,0,1288,Metuchen,NJ,11211,4366,46.06%,107.9633,4240,44.086323,-70.169297,Lewiston,ME,Androscoggin
19711,91.50648,0,1289,Newark,DE,30301,12117,48.15%,104.3609,4241,44.197009,-70.239485,Lewiston,ME,Androscoggin
37067,91.49538,0,1290,Franklin,TN,10196,4325,47.70%,105.1206,4243,44.197009,-70.239485,Lewiston,ME,Androscoggin
7016,91.48814,0,1291,Cranford,NJ,16204,6366,42.97%,113.2695,4250,44.033026,-70.101247,Lisbon,ME,Androscoggin
37221,91.47697,0,1292,Nashville,TN,24446,9664,53.84%,94.52641,4252,44.032476,-70.068046,Lisbon Falls,ME,Androscoggin
10579,91.4688,0,1293,Putnam Valley,NY,5348,2193,40.48%,117.5166,4253,44.297416,-70.189139,Livermore,ME,Androscoggin
4003,91.46723,0,,Bailey Island,ME,333,92,60.66%,82.7057,4254,44.242189,-70.188508,Livermore Falls,ME,Androscoggin
60031,91.46054,0,1294,Gurnee,IL,24068,10013,44.83%,109.9705,4255,44.401595,-70.708774,Greenwood,ME,Oxford
2356,91.45193,0,1295,North Easton,MA,7302,2990,42.88%,113.3245,4256,44.079644,-70.272624,Mechanic Falls,ME,Androscoggin
11596,91.44791,0,1296,Williston Park,NY,7347,2941,40.17%,117.9743,4257,44.570265,-70.516131,Mexico,ME,Oxford
40026,91.44509,0,1297,Goshen,KY,2883,1351,46.76%,106.6034,4258,44.146121,-70.339859,Minot,ME,Androscoggin
33301,91.44164,0,1298,Fort Lauderdale,FL,9728,2093,44.05%,111.2467,4259,44.349166,-69.870181,Monmouth,ME,Kennebec
7405,91.43582,0,1299,Butler,NJ,11475,4715,42.06%,114.5418,4260,43.967474,-70.299687,New Gloucester,ME,Cumberland
85254,91.42345,0,1300,Scottsdale,AZ,33580,13721,46.38%,107.0519,4261,44.689526,-71.011246,Newry,ME,Oxford
2053,91.41205,0,1301,Medway,MA,7960,3337,43.52%,111.9659,4262,45.063384,-70.381639,North Jay,ME,Franklin
8528,91.40984,0,,Kingston,NJ,86,41,70.93%,64.63728,4263,44.292089,-70.135366,Leeds,ME,Androscoggin
53562,91.40619,0,1302,Middleton,WI,13188,4955,50.92%,99.12392,4265,44.303359,-70.037848,North Monmouth,ME,Kennebec
10471,91.39788,0,1303,Bronx,NY,17090,5323,49.33%,101.7627,4266,44.357987,-70.255783,North Turner,ME,Androscoggin
81426,91.39313,0,,Ophir,CO,213,39,54.46%,92.75853,4267,44.566156,-70.661557,North Waterford,ME,Oxford
6524,91.39214,0,1304,Bethany,CT,3424,1459,47.96%,103.945,4268,44.280503,-70.691576,Norway,ME,Oxford
20012,91.38844,0,1305,Washington,DC,10038,3235,48.56%,102.9107,4270,44.284385,-70.507791,Oxford,ME,Oxford
7762,91.38376,0,1306,Spring Lake,NJ,7038,2483,45.98%,107.3304,4271,44.264111,-70.498513,Paris,ME,Oxford
19031,91.38087,0,1307,Flourtown,PA,3448,1157,43.65%,111.3108,4274,44.047435,-70.389923,Poland,ME,Androscoggin
89017,91.37993,0,,Hiko,NV,22,7,63.64%,76.8215,4275,44.566156,-70.661557,Roxbury,ME,Oxford
10983,91.37882,0,1308,Tappan,NY,3961,1671,44.41%,109.9548,4276,44.523556,-70.638174,Rumford,ME,Oxford
76051,91.37044,0,1309,Grapevine,TX,26612,11342,43.57%,111.3788,4278,44.377031,-70.568041,Rumford Center,ME,Oxford
94115,91.35583,0,1310,San Francisco,CA,26651,5753,59.62%,83.64979,4280,44.126723,-70.126922,Sabattus,ME,Androscoggin
2021,91.34452,0,1311,Canton,MA,14541,5562,45.22%,108.4053,4281,44.353052,-70.607841,South Paris,ME,Oxford
2543,91.34037,0,1312,Woods Hole,MA,567,185,63.84%,76.20824,4282,44.265473,-70.254155,Turner,ME,Androscoggin
6793,91.33997,0,1313,Washington,CT,901,337,44.06%,110.2817,4283,44.197009,-70.239485,Turner Center,ME,Androscoggin
33477,91.33681,0,1314,Jupiter,FL,10589,3961,45.00%,108.6197,4284,44.359835,-70.074555,Wayne,ME,Kennebec
90069,91.3288,0,1315,West Hollywood,CA,18616,2764,52.79%,95.1279,4285,45.063384,-70.381639,Weld,ME,Franklin
10595,91.32249,0,1316,Valhalla,NY,4346,1538,44.16%,109.977,4286,44.40205,-70.860094,West Bethel,ME,Oxford
7726,91.31419,0,1317,Englishtown,NJ,25875,10912,38.15%,120.2966,4287,44.057514,-69.965553,Bowdoin,ME,Sagadahoc
33332,91.30636,0,1318,Fort Lauderdale,FL,2679,904,29.38%,135.4007,4288,44.197009,-70.239485,West Minot,ME,Androscoggin
21030,91.30128,0,1319,Cockeysville,MD,15837,5772,51.16%,97.84248,4289,44.340438,-70.543265,West Paris,ME,Oxford
43210,91.29662,0,1320,Columbus,OH,1109,354,90.62%,29.83028,4290,44.477183,-70.436722,Peru,ME,Oxford
55356,91.29547,0,1321,Long Lake,MN,3094,1299,44.21%,109.8005,4291,44.040857,-70.453006,West Poland,ME,Androscoggin
38103,91.29298,0,1322,Memphis,TN,5973,983,47.61%,103.8496,4292,44.3189,-70.477506,Sumner,ME,Oxford
83340,91.2902,0,1323,Ketchum,ID,4168,1311,51.46%,97.21352,4294,44.618873,-70.245935,Wilton,ME,Franklin
33715,91.28725,0,1324,Saint Petersburg,FL,6536,2415,43.93%,110.1849,4330,44.351642,-69.803773,Augusta,ME,Kennebec
80210,91.27909,0,1325,Denver,CO,23209,6633,57.68%,86.45982,4332,44.414056,-69.751913,Augusta,ME,Kennebec
8212,91.27267,0,,Cape May Point,NJ,215,71,54.88%,91.2051,4333,44.414056,-69.751913,Augusta,ME,Kennebec
21140,91.27195,0,1326,Riva,MD,2362,1021,38.02%,120.2547,4336,44.315693,-69.818009,Augusta,ME,Kennebec
19046,91.26747,0,1327,Jenkintown,PA,13975,4941,47.47%,103.9529,4338,44.414056,-69.751913,Augusta,ME,Kennebec
2215,91.26156,0,1328,Boston,MA,7551,1179,71.13%,63.16885,4341,44.258771,-69.551024,Coopers Mills,ME,Lincoln
78232,91.2531,0,1329,San Antonio,TX,23294,9420,49.48%,100.4158,4342,44.077448,-69.738418,Dresden,ME,Lincoln
11705,91.24524,0,1330,Bayport,NY,5326,2128,37.19%,121.5807,4343,44.414056,-69.751913,East Winthrop,ME,Kennebec
55126,91.23913,0,1331,Saint Paul,MN,16933,7016,46.29%,105.845,4344,44.256614,-69.797105,Farmingdale,ME,Kennebec
20886,91.22839,0,1332,Montgomery Village,MD,22199,8502,50.80%,98.07,4345,44.296652,-69.796909,Gardiner,ME,Kennebec
2056,91.22034,0,1333,Norfolk,MA,7106,2433,37.90%,120.3005,4346,44.269959,-69.724135,Randolph,ME,Kennebec
48170,91.21056,0,1334,Plymouth,MI,28543,10655,41.08%,114.802,4347,44.24913,-69.795037,Hallowell,ME,Kennebec
37377,91.19997,0,1335,Signal Mountain,TN,10047,4248,52.87%,94.45056,4348,44.220432,-69.513293,Jefferson,ME,Lincoln
33498,91.19441,0,1336,Boca Raton,FL,10192,4524,45.72%,106.6243,4349,44.414056,-69.751913,Kents Hill,ME,Kennebec
61758,91.1916,0,,Merna,IL,66,22,45.45%,107.0584,4350,44.158104,-69.95404,Litchfield,ME,Kennebec
20901,91.18526,0,1337,Silver Spring,MD,22998,8393,51.23%,97.05531,4351,44.358014,-69.867001,Manchester,ME,Kennebec
8730,91.17798,0,1338,Brielle,NJ,3533,1425,44.66%,108.3569,4352,44.461522,-69.986762,Mount Vernon,ME,Kennebec
4421,91.17684,0,1339,Castine,ME,642,220,57.79%,85.6478,4353,44.188406,-69.575119,Whitefield,ME,Lincoln
94704,91.17449,0,1340,Berkeley,CA,7915,1583,68.86%,66.57384,4354,44.39559,-69.4168,Palermo,ME,Waldo
22947,91.17158,0,1341,Keswick,VA,2694,1066,45.36%,107.0532,4355,44.38484,-69.953716,Readfield,ME,Kennebec
40207,91.16471,0,1342,Louisville,KY,22333,8193,53.71%,92.64738,4357,44.108059,-69.827489,Richmond,ME,Sagadahoc
23943,91.15854,0,,Hampden Sydney,VA,146,46,46.58%,104.8538,4358,44.375578,-69.586327,South China,ME,Kennebec
87048,91.15698,0,1343,Corrales,NM,5541,2279,50.05%,98.86894,4359,44.183266,-69.777196,South Gardiner,ME,Kennebec
20132,91.15379,0,1344,Purcellville,VA,6035,2488,42.45%,111.9319,4360,44.414056,-69.751913,Vienna,ME,Kennebec
31820,91.15122,0,1345,Midland,GA,3376,1486,45.56%,106.5367,4363,44.414056,-69.751913,Windsor,ME,Kennebec
10707,91.14846,0,1346,Tuckahoe,NY,6645,2554,41.76%,113.059,4364,44.322865,-69.957627,Winthrop,ME,Kennebec
80433,91.145,0,1347,Conifer,CO,5951,2548,45.67%,106.2778,4401,45.061744,-68.878893,Bangor,ME,Penobscot
85260,91.13638,0,1348,Scottsdale,AZ,25461,9424,47.87%,102.4779,4402,45.519867,-68.647416,Bangor,ME,Penobscot
46556,91.12934,0,,Notre Dame,IN,190,3,87.37%,34.3245,4406,45.184103,-69.233382,Abbot,ME,Piscataquis
19454,91.12464,0,1349,North Wales,PA,16929,6664,45.61%,106.2333,4408,44.641873,-68.391481,Aurora,ME,Hancock
19373,91.11938,0,1350,Thornton,PA,2241,651,33.33%,127.3812,4410,45.058864,-68.95432,Bradford,ME,Penobscot
21152,91.11781,0,1351,Sparks Glencoe,MD,3503,1291,47.05%,103.7476,4411,44.914946,-68.625688,Bradley,ME,Penobscot
48190,91.11682,0,,Whittaker,MI,81,31,40.74%,114.6072,4412,44.83561,-68.783742,Brewer,ME,Penobscot
6432,91.11292,0,1352,Fairfield,CT,14138,5347,43.44%,109.8489,4413,45.002969,-67.495548,Brookton,ME,Washington
20779,91.1088,0,1353,Tracys Landing,MD,838,345,39.50%,116.5974,4414,45.310095,-69.029462,Brownville,ME,Piscataquis
11363,91.1072,0,1354,Little Neck,NY,5006,1911,48.52%,100.9768,4415,45.351184,-69.058062,Brownville Junction,ME,Piscataquis
11548,91.10556,0,1355,Greenvale,NY,984,358,42.78%,110.8596,4416,44.600448,-68.773241,Bucksport,ME,Hancock
48130,91.10342,0,1356,Dexter,MI,6819,2996,46.15%,105.0277,4417,44.81782,-68.817481,Burlington,ME,Penobscot
66049,91.09817,0,1357,Lawrence,KS,12317,5191,55.18%,89.38623,4418,45.049429,-68.581212,Greenbush,ME,Penobscot
53711,91.08714,0,1358,Madison,WI,27881,10870,53.89%,91.58953,4419,44.808062,-68.940624,Carmel,ME,Penobscot
49546,91.07378,0,1359,Grand Rapids,MI,20760,8468,48.42%,100.9703,4420,44.412968,-68.798047,Castine,ME,Hancock
11965,91.06786,0,1360,Shelter Island Heights,NY,836,330,49.88%,98.44267,4421,44.415639,-68.792883,Castine,ME,Hancock
22192,91.05903,0,1361,Woodbridge,VA,31309,13257,44.09%,108.3543,4422,45.066999,-69.040695,Charleston,ME,Penobscot
11976,91.05003,0,1362,Water Mill,NY,1452,492,44.77%,107.1722,4423,45.039478,-68.529182,Costigan,ME,Penobscot
10025,91.02995,0,1363,New York,NY,71769,19247,58.40%,83.65501,4424,45.658831,-67.866054,Danforth,ME,Washington
6371,91.00834,0,1364,Old Lyme,CT,6920,2788,47.53%,102.2596,4426,45.171605,-69.207725,Dover Foxcroft,ME,Piscataquis
7927,91.00584,0,1365,Cedar Knolls,NJ,2219,858,37.18%,120.0468,4427,44.989376,-68.865187,Corinth,ME,Penobscot
68154,91.001,0,1366,Omaha,NE,15422,6220,49.47%,98.83102,4428,44.79169,-68.577728,Eddington,ME,Penobscot
35758,90.99142,0,1367,Madison,AL,19483,8504,51.22%,95.80524,4429,44.894294,-68.818345,Holden,ME,Penobscot
91355,90.98145,0,1368,Valencia,CA,16837,6626,40.23%,114.7393,4430,45.233408,-68.689174,East Millinocket,ME,Penobscot
44145,90.97049,0,1369,Westlake,OH,23077,8348,45.24%,106.1039,4431,44.561174,-68.664735,East Orland,ME,Hancock
75001,90.96236,0,1370,Addison,TX,6542,1752,56.27%,87.08093,4434,45.519867,-68.647416,Etna,ME,Penobscot
1522,90.96002,0,1371,Jefferson,MA,1954,820,46.21%,104.3308,4435,44.966032,-69.13308,Exeter,ME,Penobscot
2093,90.95753,0,1372,Wrentham,MA,7133,2650,39.14%,116.4522,4438,44.632657,-68.849975,Frankfort,ME,Waldo
90036,90.94852,0,1373,Los Angeles,CA,25682,6060,58.39%,83.24051,4441,45.792364,-69.30463,Greenville,ME,Piscataquis
89451,90.93956,0,1374,Incline Village,NV,7009,2676,45.46%,105.5142,4442,45.792364,-69.30463,Greenville Junction,ME,Piscataquis
94586,90.93748,0,1375,Sunol,CA,569,192,36.03%,121.7271,4443,45.315976,-69.457444,Guilford,ME,Piscataquis
44251,90.93725,0,,Westfield Center,OH,248,115,48.39%,100.4198,4444,44.835984,-68.829046,Hampden,ME,Penobscot
63117,90.9352,0,1376,Saint Louis,MO,7211,2359,55.54%,88.04725,4448,45.245635,-68.666632,Howland,ME,Penobscot
19406,90.92878,0,1377,King of Prussia,PA,16187,5629,48.95%,99.31614,4449,45.006054,-68.884621,Hudson,ME,Penobscot
20837,90.92332,0,1378,Poolesville,MD,3713,1681,42.15%,110.9381,4450,44.918877,-68.965803,Kenduskeag,ME,Penobscot
7020,90.92062,0,1379,Edgewater,NJ,6124,2010,51.36%,95.05206,4451,45.519867,-68.647416,Kingman,ME,Penobscot
77006,90.9149,0,1380,Houston,TX,14739,2743,54.15%,90.23225,4453,44.787229,-69.21821,Lagrange,ME,Penobscot
16801,90.90608,0,1381,State College,PA,17370,5918,60.54%,79.1451,4454,45.002969,-67.495548,Lambert Lake,ME,Washington
20866,90.89925,0,1382,Burtonsville,MD,7532,2940,49.31%,98.4662,4455,45.519867,-68.647416,Lee,ME,Penobscot
7410,90.89102,0,1383,Fair Lawn,NJ,22452,8899,44.82%,106.2033,4456,44.871231,-69.011636,Levant,ME,Penobscot
8736,90.88232,0,1384,Manasquan,NJ,9256,3630,43.05%,109.2251,4457,45.366794,-68.49299,Lincoln,ME,Penobscot
7661,90.87763,0,1385,River Edge,NJ,7807,3128,45.38%,105.1598,4459,45.519867,-68.647416,Mattawamkeag,ME,Penobscot
20876,90.87174,0,1386,Germantown,MD,13660,5744,46.30%,103.5515,4460,45.618608,-68.543602,Medway,ME,Penobscot
94086,90.85537,0,1387,Sunnyvale,CA,45983,15059,50.49%,96.19228,4461,45.0542,-68.595946,Milford,ME,Penobscot
1864,90.8402,0,1388,North Reading,MA,9302,3750,40.86%,112.7713,4462,45.226479,-68.752091,Millinocket,ME,Penobscot
80118,90.83685,0,1389,Larkspur,CO,2899,1320,44.74%,106.0411,4463,45.244612,-68.975988,Milo,ME,Piscataquis
22936,90.83523,0,1390,Earlysville,VA,3028,1283,49.87%,97.16253,4464,45.792364,-69.30463,Monson,ME,Piscataquis
53719,90.83112,0,1391,Madison,WI,11949,4459,55.59%,87.27707,4467,45.519867,-68.647416,Olamon,ME,Penobscot
7836,90.82558,0,1392,Flanders,NJ,8158,3348,43.41%,108.2379,4468,45.040655,-68.722962,Old Town,ME,Penobscot
15086,90.82328,0,,Warrendale,PA,244,97,39.75%,114.5288,4469,45.002798,-68.63343,Orono,ME,Penobscot
19810,90.81818,0,1393,Wilmington,DE,18349,7271,45.66%,104.3308,4471,46.516166,-68.886826,Orient,ME,Aroostook
21286,90.80942,0,1394,Towson,MD,13580,4824,49.99%,96.84086,4472,44.409375,-68.625903,Orland,ME,Hancock
78266,90.80505,0,1395,San Antonio,TX,2352,1049,42.13%,110.3824,4473,45.068848,-68.744361,Orono,ME,Penobscot
77429,90.79713,0,1396,Cypress,TX,26469,12074,42.82%,109.1898,4474,44.842939,-68.782487,Orrington,ME,Penobscot
77845,90.78536,0,1397,College Station,TX,16435,7601,53.62%,90.57876,4475,45.040668,-68.618775,Passadumkeag,ME,Penobscot
7052,90.77212,0,1398,West Orange,NJ,31814,11740,43.14%,108.6289,4476,44.433911,-68.721716,Penobscot,ME,Hancock
29466,90.76102,0,1399,Mount Pleasant,SC,8608,3682,50.03%,96.75194,4478,45.28657,-70.054629,Rockwood,ME,Somerset
55115,90.75714,0,1400,Saint Paul,MN,5544,2410,42.86%,109.1114,4479,45.792364,-69.30463,Sangerville,ME,Piscataquis
95625,90.7556,0,,Elmira,CA,56,7,28.57%,133.7204,4481,45.792364,-69.30463,Sebec,ME,Piscataquis
68133,90.75488,0,1401,Papillion,NE,2554,1213,48.00%,100.2171,4485,45.792364,-69.30463,Shirley Mills,ME,Piscataquis
55386,90.75362,0,1402,Victoria,MN,2030,877,40.64%,112.8027,4487,45.519867,-68.647416,Springfield,ME,Penobscot
40205,90.74825,0,1403,Louisville,KY,17560,6017,51.83%,93.48425,4488,44.894697,-69.142341,Stetson,ME,Penobscot
61822,90.74065,0,1404,Champaign,IL,10120,4300,49.62%,97.28936,4489,44.922368,-68.686796,Stillwater,ME,Penobscot
66218,90.73729,0,1405,Shawnee,KS,2155,968,43.25%,108.251,4490,45.002969,-67.495548,Topsfield,ME,Washington
92688,90.72942,0,1406,Rancho Santa Margarita,CA,26501,11305,43.14%,108.4353,4491,45.002969,-67.495548,Vanceboro,ME,Washington
60516,90.71651,0,1407,Downers Grove,IL,20507,8519,44.04%,106.8819,4492,45.002969,-67.495548,Waite,ME,Washington
8886,90.71005,0,1408,Stewartsville,NJ,3051,1384,37.46%,118.1665,4493,45.519867,-68.647416,West Enfield,ME,Penobscot
2474,90.70387,0,1409,Arlington,MA,19461,6702,49.46%,97.49073,4495,45.519867,-68.647416,Winn,ME,Penobscot
57799,90.69852,0,,Spearfish,SD,23,13,73.91%,55.33894,4496,44.65337,-68.917487,Winterport,ME,Waldo
40223,90.69439,0,1410,Louisville,KY,15051,5891,48.82%,98.54989,4497,46.516166,-68.886826,Wytopitlock,ME,Aroostook
93105,90.68487,0,1411,Santa Barbara,CA,19628,6313,48.43%,99.11477,4530,43.867892,-69.826495,Bath,ME,Sagadahoc
84060,90.67815,0,1412,Park City,UT,4815,1735,50.82%,94.96445,4535,44.008962,-69.566684,Alna,ME,Lincoln
60510,90.6723,0,1413,Batavia,IL,16521,7019,43.28%,107.945,4536,44.021333,-69.523263,Bayville,ME,Lincoln
81239,90.66772,0,,Parlin,CO,135,57,51.85%,93.1665,4537,43.894903,-69.627163,Boothbay,ME,Lincoln
11764,90.66576,0,1414,Miller Place,NY,7008,3015,38.00%,117.0197,4538,43.956167,-69.517161,Boothbay Harbor,ME,Lincoln
2113,90.6624,0,1415,Boston,MA,5252,926,60.38%,78.456,4539,43.928967,-69.598725,Bristol,ME,Lincoln
1908,90.66019,0,1416,Nahant,MA,2810,988,47.47%,100.5884,4541,43.884294,-69.479184,Chamberlain,ME,Lincoln
95864,90.65476,0,1417,Sacramento,CA,16959,6653,48.62%,98.55773,4543,43.986485,-69.424228,Damariscotta,ME,Lincoln
12309,90.64423,0,1418,Schenectady,NY,21454,8144,47.39%,100.5963,4544,43.82677,-69.597446,East Boothbay,ME,Lincoln
60126,90.62992,0,1419,Elmhurst,IL,30649,12067,44.26%,105.9391,4547,44.010424,-69.231179,Friendship,ME,Knox
21624,90.62148,0,,Claiborne,MD,116,53,48.28%,99.01278,4548,43.805389,-69.745295,Georgetown,ME,Sagadahoc
77025,90.6168,0,1420,Houston,TX,16926,5879,57.65%,82.82077,4549,44.021333,-69.523263,Isle Of Springs,ME,Lincoln
85331,90.60749,0,1421,Cave Creek,AZ,16974,7175,42.25%,109.314,4551,44.010411,-69.440192,Bremen,ME,Lincoln
77077,90.59455,0,1422,Houston,TX,30171,11074,52.02%,92.37409,4552,44.021333,-69.523263,Newagen,ME,Lincoln
2738,90.58527,0,1423,Marion,MA,3632,1444,49.26%,97.10892,4553,43.991336,-69.503427,Newcastle,ME,Lincoln
19930,90.58365,0,1424,Bethany Beach,DE,2302,889,48.96%,97.61234,4554,43.870936,-69.566313,New Harbor,ME,Lincoln
45066,90.58012,0,1425,Springboro,OH,10576,4921,42.10%,109.4108,4555,44.074877,-69.536374,Nobleboro,ME,Lincoln
10996,90.57668,0,1426,West Point,NY,1914,929,62.59%,74.04808,4556,43.931748,-69.587334,Edgecomb,ME,Lincoln
75182,90.57568,0,1427,Sunnyvale,TX,1771,770,31.68%,127.3092,4558,43.896727,-69.509282,Pemaquid,ME,Lincoln
6438,90.57479,0,1428,Haddam,CT,1436,570,35.65%,120.4064,4562,43.789616,-69.810821,Phippsburg,ME,Sagadahoc
10965,90.57166,0,1429,Pearl River,NY,10015,3951,38.37%,115.6598,4563,44.02301,-69.255572,Cushing,ME,Knox
2140,90.56548,0,1430,Cambridge,MA,12455,3577,60.85%,76.89865,4564,43.932449,-69.468052,Round Pond,ME,Lincoln
6084,90.55966,0,1431,Tolland,CT,8737,3779,42.53%,108.4236,4565,43.773312,-69.863461,Sebasco Estates,ME,Sagadahoc
30033,90.55175,0,1432,Decatur,GA,20065,6036,55.37%,86.29506,4567,43.900856,-69.859541,Small Point,ME,Sagadahoc
95017,90.5461,0,,Davenport,CA,492,151,40.24%,112.2915,4568,43.877877,-69.612725,South Bristol,ME,Lincoln
20910,90.53888,0,1433,Silver Spring,MD,25835,7885,55.54%,85.93155,4570,44.021333,-69.523263,Squirrel Island,ME,Lincoln
98286,90.53175,0,,Shaw Island,WA,178,62,64.61%,70.2835,4571,43.88261,-69.680144,Trevett,ME,Lincoln
55108,90.52895,0,1434,Saint Paul,MN,9989,3327,60.54%,77.29616,4572,44.038581,-69.415708,Waldoboro,ME,Lincoln
4021,90.52523,0,1435,Cumberland Center,ME,3556,1571,49.10%,96.96246,4573,43.929821,-69.592127,Walpole,ME,Lincoln
1612,90.5235,0,1436,Paxton,MA,2739,1161,44.25%,105.2592,4574,44.162384,-69.387795,Washington,ME,Knox
76248,90.51814,0,1437,Keller,TX,16775,7762,41.06%,110.7223,4575,43.854534,-69.660795,West Boothbay Harbor,ME,Lincoln
20121,90.50901,0,1438,Centreville,VA,16508,6421,47.90%,98.92125,4576,43.935605,-69.529648,Southport,ME,Lincoln
95683,90.50349,0,1439,Sloughhouse,CA,3598,1547,39.55%,113.2709,4578,43.964901,-69.597134,Wiscasset,ME,Lincoln
